cid,smiles,ik
37392,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl,WANGFTDWOFGECH-UHFFFAOYSA-N
34632,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl,GAQAKFHSULJNAK-UHFFFAOYSA-N
119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N
54360,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl.Cl,YEJAJYAHJQIWNU-UHFFFAOYSA-N
5978,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,OGWKCGZFUXNPDA-XQKSVPLYSA-N
52195,CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,UCEWGESNIULAGX-UHFFFAOYSA-N
247839,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,GZENKSODFLBBHQ-ILSZZQPISA-N
444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,DMKSVUSAATWOCU-HROMYWEYSA-N
71360,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,XMXHEBAFVSFQEX-UHFFFAOYSA-N
2769,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,DCSUBABJRXZOMT-UHFFFAOYSA-N
13765,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC[C@H]34)C)O,AOXRBFRFYPMWLR-XGXHKTLJSA-N
134018,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N
9556529,C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],WVNOAGNOIPTWPT-NDUABGMUSA-N
16757820,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.OS(=O)(=O)O,FDEODCTUSIWGLK-UHFFFAOYSA-N
2351,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,UIEATEWHFDRYRU-UHFFFAOYSA-N
5732,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,ZAFYATHCZYHLPB-UHFFFAOYSA-N
25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,LKAJKIOFIWVMDJ-IYRCEVNGSA-N
9818306,CC(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C,FHXBMXJMKMWVRG-SLHNCBLASA-N
5282318,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,YDGHCKHAXOUQOS-BTJKTKAUSA-N
8944,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,LKYQLAWMNBFNJT-UHFFFAOYSA-N
4078,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,SLVMESMUVMCQIY-UHFFFAOYSA-N
135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,DEIYFTQMQPDXOT-UHFFFAOYSA-N
2444,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,NUNIWXHYABYXKF-UHFFFAOYSA-N
84088,CCN(CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,FWFVLWGEFDIZMJ-FOMYWIRZSA-N
77993,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,PWVXXGRKLHYWKM-LJQANCHMSA-N
92151,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O.Cl,RDNLAULGBSQZMP-UHFFFAOYSA-N
16051941,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,CILBMBUYJCWATM-UDRBCWGGSA-N
82153,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O,XSFJVAJPIHIPKU-XWCQMRHXSA-N
6432394,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl,SHTAFWKOISOCBI-UHFFFAOYSA-N
156418,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl,QANQWUQOEJZMLL-PKLMIRHRSA-N
5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,FMHHVULEAZTJMA-UHFFFAOYSA-N
60854,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,MVWVFYHBGMAFLY-UHFFFAOYSA-N
65495,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],CRKGMGQUHDNAPB-UHFFFAOYSA-N
2754,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,RRGUKTPIGVIEKM-UHFFFAOYSA-N
19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,BTFMCMVEUCGQDX-UHFFFAOYSA-N
2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,SGRYPYWGNKJSDL-UHFFFAOYSA-N
5282375,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,HQMNCQVAMBCHCO-DJRRULDNSA-N
32798,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,CBGUOGMQLZIXBE-XGQKBEPLSA-N
6437380,CCCCN(CCCC)CC(C1=CC(=CC\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O,DYLGFOYVTXJFJP-MYYYXRDXSA-N
443943,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,MUQNGPZZQDCDFT-JNQJZLCISA-N
60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,CEUORZQYGODEFX-UHFFFAOYSA-N
123596,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,YLMAHDNUQAMNNX-UHFFFAOYSA-N
62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N
93055,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,HUMXXHTVHHLNRO-KAJVQRHHSA-N
16667700,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.C(C(C(=O)O)O)(C(=O)O)O,WWXYYTOHUGNKSA-UHFFFAOYSA-N
10158453,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4.Cl,JALHGCPDPSNJNY-UHFFFAOYSA-N
11088,CC1=CC(=C(C=C1C2=CC(=C(C=C2C)OI)C(C)C)C(C)C)OI,SHOKWSLXDAIZPP-UHFFFAOYSA-N
16682935,CC1=C2C(=C(C=C1)[N+](=O)[O-])[Hg]O2,UEHLXXJAWYWUGI-UHFFFAOYSA-M
517304,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(CS(=O)(=O)O)S(=O)(=O)O,BANIDACEBXZGNK-UHFFFAOYSA-N
3036,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,YVGGHNCTFXOJCH-UHFFFAOYSA-N
10830,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,OWULVAZDMWJBLB-UHFFFAOYSA-N
275196,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,AKNNEGZIBPJZJG-MSOLQXFVSA-N
37907,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl,OWEGWHBOCFMBLP-UHFFFAOYSA-N
6436059,CC(=O)/C=C/C=C\1/C2CCC(C2)C1(C)C,WDMFHQNUSVLQMS-XFYQWYMDSA-N
61574,CCCCCCCCCCCCSCCOCCO,BXSSNHYHHLFNAV-UHFFFAOYSA-N
2562,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2,CFJMRBQWBDQYMK-UHFFFAOYSA-N
71386,CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(CC(=O)[C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,FBRAWBYQGRLCEK-AVVSTMBFSA-N
5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,GUHPRPJDBZHYCJ-UHFFFAOYSA-N
5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,GKQPCPXONLDCMU-CCEZHUSRSA-N
91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,LLJFMFZYVVLQKT-UHFFFAOYSA-N
65057,C1=CC=C(C=C1)C2=C(C2=O)C3=CC=CC=C3,HCIBTBXNLVOFER-UHFFFAOYSA-N
153997,C1CN(CCN1C[C@H](COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5[C@H]6[C@H](C6(F)F)C7=CC=CC=C47.Cl.Cl.Cl,ZPFVQKPWGDRLHL-ZLYBXYBFSA-N
104850,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,JZCPYUJPEARBJL-UHFFFAOYSA-N
65906,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5,PVLJETXTTWAYEW-UHFFFAOYSA-N
135749823,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,KRRAUGJKMHOFMD-UHFFFAOYSA-N
60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,GZKLJWGUPQBVJQ-UHFFFAOYSA-N
312915,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,SSAJNPNVUYMUCI-UHFFFAOYSA-N
20395,CCC(C1=CC=CC=C1)C(=O)OCCN2CCOC(C2C)C3=CC=CC=C3,BAQKJENAVQLANS-UHFFFAOYSA-N
160796,CC(CC1=CC=CC=C1)NCC2=CC=CC=C2Cl.Cl,ASTCUURTJCZRSC-UHFFFAOYSA-N
10113978,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,CUIHSIWYWATEQL-UHFFFAOYSA-N
9570438,C1=CC(=CC=C1/C=N/N/C(=N/N=C/C2=CC=C(C=C2)Cl)/N)Cl,MOOFYEJFXBSZGE-LQGKIZFRSA-N
4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,FTLDJPRFCGDUFH-UHFFFAOYSA-N
10288,CC1=CC2=C(C(=C1)O)C(=C3C(=C2)C=CC=C3O)O,JBGKVNQFVAJOGC-UHFFFAOYSA-N
4622,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,RAOCRURYZCVHMG-UHFFFAOYSA-N
2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,KYLIZBIRMBGUOP-UHFFFAOYSA-N
10090,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,WCJFBSYALHQBSK-UHFFFAOYSA-N
3058754,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F,WAZQAZKAZLXFMK-UHFFFAOYSA-N
3360,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F,APQPGQGAWABJLN-UHFFFAOYSA-N
6084,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,UOTMYNBWXDUBNX-UHFFFAOYSA-N
637566,CC(=CCC/C(=C/CO)/C)C,GLZPCOQZEFWAFX-JXMROGBWSA-N
15443,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,XTKDAFGWCDAMPY-UHFFFAOYSA-N
91670,CCCCC(=O)OCC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C,HHJIUUAMYGBVSD-YTFFSALGSA-N
6708701,C[C@]12C3CCC([C@]1(C(=O)OC2=O)C)O3,DHZBEENLJMYSHQ-OBDNUKKESA-N
10219,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,AUVVAXYIELKVAI-CKBKHPSWSA-N
656743,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,JZUTXVTYJDCMDU-RBUKOAKNSA-N
7188,C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,KNBRWWCHBRQLNY-UHFFFAOYSA-N
216235,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,PHWXUGHIIBDVKD-UHFFFAOYSA-N
221071,C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,XJHDMGJURBVLLE-BOCCBSBMSA-N
3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,DTOUUUZOYKYHEP-UHFFFAOYSA-N
5388977,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C.C(=C\C(=O)O)\C(=O)O,FSRLGULMGJGKGI-BTJKTKAUSA-N
71777,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,PWPJGUXAGUPAHP-UHFFFAOYSA-N
72026,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCCN3C(=O)C2,LGUDKOQUWIHXOV-UHFFFAOYSA-N
10126299,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC.Cl,OJLOGBZTFKPHDQ-UHFFFAOYSA-N
16490,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,WXURHACBFYSXBI-GQKYHHCASA-N
135410,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H](C3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)COC,ZMYGOSBRLPSJNB-AKBCLJBMSA-N
13713368,CC(C)C[C@@H]1[C@@H](OC(=O)N1CCCN2CCCCCC2)C3=CC=CC=C3.Cl,WXDRKSLHMGNBSF-BHDTVMLSSA-N
65948,CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,ZKFQEACEUNWPMT-UHFFFAOYSA-N
2793,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N,QAZKXHSIKKNOHH-UHFFFAOYSA-N
2816,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,ZIXNZOBDFKSQTC-UHFFFAOYSA-N
2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,WHQCHUCQKNIQEC-UHFFFAOYSA-N
5702220,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl,UCDKONUHZNTQPY-UHFFFAOYSA-N
3074,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,QVZCXCJXTMIDME-UHFFFAOYSA-N
2577,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,AOCCBINRVIKJHY-UHFFFAOYSA-N
4177,CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,ANUCDXCTICZJRH-UHFFFAOYSA-N
3033988,C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,JMFOSJNGKJCTMJ-ZHZULCJRSA-N
73356,CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,BPMQVOKMMQFZGV-UHFFFAOYSA-N
5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,DKGZKTPJOSAWFA-UHFFFAOYSA-N
443955,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,DDNCQMVWWZOMLN-IRLDBZIGSA-N
3515,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,FWKQNCXZGNBPFD-UHFFFAOYSA-N
5506,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,CANCCLAKQQHLNK-UHFFFAOYSA-N
5282138,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,KJEBULYHNRNJTE-DHZHZOJOSA-N
2448,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,RKLNONIVDFXQRX-UHFFFAOYSA-N
5282209,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,MMUMZMIKZXSFSD-ADSVITMPSA-N
4006,CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C,YPIQVCUJEKAZCP-UHFFFAOYSA-N
5355019,CCCSS/C(=C(\C)/N(CC1=CN=C(N=C1N)C)C=O)/CCO,UDCIYVVYDCXLSX-SDNWHVSQSA-N
9927058,C1C(S/C(=C(/C#N)\N2C=CN=C2)/S1)C3=CC=CC=C3Cl,ZRTQSJFIDWNVJW-OWBHPGMISA-N
2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,GXDALQBWZGODGZ-UHFFFAOYSA-N
91771,C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,VSVAQRUUFVBBFS-UHFFFAOYSA-N
4507,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,PVHUJELLJLJGLN-UHFFFAOYSA-N
676166,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,NKGPJODWTZCHGF-KQYNXXCUSA-N
3086676,COC1=C2CCCCC(C2=NC=C1)S(=O)C3=NC4=CC=CC=C4N3,JWMQOWBYKLZSPY-UHFFFAOYSA-N
6607,CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O,LVHOURKCKUYIGK-RGUJTQARSA-N
111318,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CO4)CCC5=CC(=O)CC[C@H]35,ICNIVTHKZKRHPD-YNFNDHOQSA-N
5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,DNFMJYXRIMLMBZ-UHFFFAOYSA-N
33611,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl,ZWZIQPOLMDPIQM-UHFFFAOYSA-N
636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,ZBFDAUIVDSSISP-UHFFFAOYSA-N
2273,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl,HMEDEBAJARCKCT-UHFFFAOYSA-N
16351,CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,KAAZGXDPUNNEFN-UHFFFAOYSA-N
71587,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO.Cl.Cl,DLTOEESOSYKJBK-UHFFFAOYSA-N
3085326,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl.Cl,CEUMONXVSJOJIH-UHFFFAOYSA-N
18377,C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,FJYJNLIEGUTPIJ-UHFFFAOYSA-N
6321253,CCN(CC)C(=O)N[C@H]1CN([C@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,BKRGVLQUQGGVSM-KDOFPFPSSA-N
11368,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,QVPSGVSNYPRFAS-UHFFFAOYSA-N
35455,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,RBBWCVQDXDFISW-UHFFFAOYSA-N
2225,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,NCUCGYYHUFIYNU-UHFFFAOYSA-N
3316,CCCCCCOC1=CC=CC=C1C(=O)N,CKSJXOVLXUMMFF-UHFFFAOYSA-N
119442,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,OKCRIUNHEQSXFD-UHFFFAOYSA-N
10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,YVPXVXANRNDGTA-WDYNHAJCSA-N
3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,SFBODOKJTYAUCM-UHFFFAOYSA-N
5284629,CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,ULLNJSBQMBKOJH-SCNPRXQJSA-N
3275,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2,OEGDFSLNGABBKJ-UHFFFAOYSA-N
443945,CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C.Cl,RJPZIQRLRMWPRF-UHFFFAOYSA-N
5365672,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC,FMMOOAYVCKXGMF-MVKOLZDDSA-N
119583,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,HUZTYZBFZKRPFG-UHFFFAOYSA-N
122125,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC.Cl.Cl,LOGVKVSFYBBUAJ-UHFFFAOYSA-N
3760,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,MPIPASJGOJYODL-UHFFFAOYSA-N
5282183,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,CFIGYZZVJNJVDQ-LMJOQDENSA-N
5282422,CCN(CC)CC1=NC=CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C3Cl.C(=C/C(=O)O)\C(=O)O,JDQAUUIBFFFOOV-WLHGVMLRSA-N
71622,CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,IMOLVSPMDGCLMB-UHFFFAOYSA-N
159271,CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,MIMJSJSRRDZIPW-UHFFFAOYSA-N
5282433,CCCCCOC1=CC=CC=C1/C(=C\SC)/N2C=CN=C2,VWOIKFDZQQLJBJ-DTQAZKPQSA-N
441412,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C.Cl,KFUJMHHNLGCTIJ-UHFFFAOYSA-N
16473,C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl,VPMWFZKOWULPGT-UHFFFAOYSA-N
