smiles,pxr,null,pxr_pap,fxr,pparg,lxra,rxra,vdr
Fc1ccc(-n2cc(COc3nccc(N4CCOCC4)n3)nn2)cc1OC(F)F,,,,,,,6.58,
Fc1ccc(-n2cc(COc3nccc(N4CC[C@@H](F)C4)n3)nn2)cc1OC(F)F,,,,,,,6.51,
Fc1ccc(-n2cc(COc3nccc(NC4CC4)n3)nn2)cc1C(F)F,,,,,,,8.1,
Fc1ccc(-n2cc(COc3nccc(NC4COC4)n3)nn2)cc1OC(F)F,,,,,,,6.9,
Fc1ccc(-n2cc(COc3ncccc3F)nn2)cc1C(F)(F)F,,,,,,,6.05,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1Br,,,,,,,7.7,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1C(F)(F)F,,,,,,,6.9,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1C(F)F,,,,,,,7.3,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1Cl,,,,,,,6.66,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1F,,,,,,,5.68,
Fc1ccc(-n2cc(COc3ncccn3)nn2)cc1OC(F)F,,,,,,,7.75,
Fc1ccc(C(F)(F)F)c(COc2cccc(-c3c(Cc4ccccc4)nnc4c(C(F)(F)F)cccc34)c2)c1,,,,,,5.08,,
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,,,6.25,4.86,,,,
Fc1ccc(C2CCC(n3cc(C4CCNCC4)nn3)C2)cc1F,5.18,1.86,,,,,,
Fc1ccc(Cn2nc3c(C(F)(F)F)cccc3c2-c2ccc(Cl)cc2)c(Cl)c1,,,,,,5.72,,
Fc1ccc(Cn2nc3c(C(F)(F)F)cccc3c2-c2ccc(F)cc2)cc1,,,,,,5.79,,
Fc1ccc(N2CCNCC2)cc1,2.17,,,,,,,
Fc1cccc(-n2cc(COc3ncc(Cl)cn3)nn2)c1,,,,,,,6.41,
Fc1cccc(-n2cc(COc3ncc(Cl)cn3)nn2)c1F,,,,,,,5.36,
Fc1cccc(-n2cc(COc3ncccn3)nn2)c1,,,,,,,5.25,
Fc1cccc(-n2cc(COc3ncccn3)nn2)c1F,,,,,,,5.46,
Fc1cccc(CN2CCN(Cc3c[nH]c(CC4CCCC4)n3)CC2)c1,3.97,,,,,,,
Fc1cccc(CN2CCNCC2)c1,2.72,,,,,,,
Fc1cccc(Cl)c1CCc1noc(C2(n3cccn3)CC2)n1,5.06,3.65,,,,,,
Fc1cccc(OCc2cn(-c3ccc(Cl)c(OC(F)F)c3)nn2)n1,,,,,,,6.36,
Fc1cccc2c1CC[C@@H]2n1cc(C2CCCNC2)nn1,4.6,3.05,,,,,,
Fc1ccccc1CCC1CCCN(c2nnnn2-c2ccccc2)C1,4.92,,,,,,,
Fc1ccccc1Cn1nc2c(C(F)(F)F)cccc2c1-c1ccc(Cl)cc1,,,,,,5.695,,
Fc1ccccc1N1CCNCC1,2.49,,,,,,,
Fc1ccccc1Oc1cccn2c(C3(c4ccc(Cl)cc4)CC3)nnc12,,,5.96,,,,,
Fc1cccnc1OCc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,,,,,,,6.92,
Fc1ccnc(OCc2cn(-c3ccc(Cl)c(OC(F)F)c3)nn2)n1,,,,,,,7.64,
Fc1cnc(N2C[C@@H](c3ccccc3)[C@@H]3[C@H]2C2CCN3CC2)nc1,3.79,,,,,,,
Fc1cnc(NCc2cn(-c3cccc(C(F)F)c3)nn2)nc1,,,,,,,6.19,
Fc1cnc(OCc2cn(-c3ccc(Br)c(OC(F)F)c3)nn2)nc1,,,,,,,7.64,
Fc1cnc(OCc2cn(-c3ccc(Cl)c(C(F)F)c3)nn2)nc1,,,,,,,7.28,
Fc1cnc(OCc2cn(-c3ccc(Cl)c(OC(F)F)c3)nn2)cn1,,,,,,,5.84,
Fc1cnc(OCc2cn(-c3ccc(Cl)c(OC(F)F)c3)nn2)nc1NCC(F)F,,,,,,,6.08,
Fc1cnc(OCc2cn(-c3ccc(F)c(Br)c3)nn2)nc1,,,,,,,7.25,
Fc1cnc(OCc2cn(-c3ccc(F)c(C(F)(F)F)c3)nn2)nc1,,,,,,,7.14,
Fc1cnc(OCc2cn(-c3ccc(F)c(F)c3)nn2)nc1,,,,,,,6.23,
Fc1cnc(OCc2cn(-c3ccc(F)c(OC(F)F)c3)nn2)nc1,,,,,,,7.58,
Fc1cnc(OCc2cn(-c3ccc(OC(F)(F)F)cc3)nn2)nc1,,,,,,,4.95,
Fc1cnc(OCc2cn(-c3ccc(OC(F)F)cc3)nn2)nc1,,,,,,,6.12,
Fc1cnc(OCc2cn(-c3ccc4c(c3)OC(F)(F)O4)nn2)nc1,,,,,,,6.14,
Fc1cnc(OCc2cn(-c3cccc(C(F)F)c3)nn2)nc1,,,,,,,6.49,
Fc1cnc(OCc2cn(-c3cccc(Cl)c3F)nn2)nc1,,,,,,,5.39,
Fc1cnc(OCc2cn(-c3cccc(F)c3)nn2)nc1,,,,,,,5.53,
Fc1cnc(OCc2cn(-c3cccc(F)c3F)nn2)nc1,,,,,,,4.76,
Fc1cnc(OCc2cn(-c3cccc(OC(F)(F)F)c3)nn2)nc1,,,,,,,6.35,
Fc1cnc(OCc2cn(-c3cccc(OC(F)F)c3)nn2)nc1,,,,,,,6.31,
N#C/C(=C/c1ccccc1)c1nn(CCO)c(N)c1C#N,,,4.08,,,,,
N#CC(CS(=O)(=O)NCCCc1ccccc1)C1CCOCC1,4.69,1.93,,,,,,
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,,,4.5,,,,,
N#CC(c1ccccc1)C1CCCN1C(=O)Nc1ccc2c(c1)SCC(=O)N2,5.34,1.84,,,,,,
N#CC1(C(=O)Nc2ccc3c(F)n[nH]c3c2)CCCCC1,5.07,1.85,,,,,,
N#CC1(C2CCCC2)CCN(C(=O)C2CCNc3ccccc3C2)CC1,5.0,1.97,,,,,,
N#CC1(CCCN2CCN(c3ccnc4ccccc34)CC2)CCOCC1,2.6,2.24,,,,,,
N#CC1(c2ccc(-c3cccc(N(CC45CCC(c6nc(C7CC7)no6)(CC4)CC5)C(=O)C45CC(F)(C4)C5)c3)cc2)CC1,,,,6.9,,,,
N#CC1(c2ccc(C34CCC(CN(C(=O)C56CC(F)(C5)C6)c5cccc(-c6nc(C7CC7)no6)c5)(CC3)CO4)cc2)CC1,,,,6.765000000000001,,,,
N#CC1(c2ccc(C34CCC(CN(C(=O)C5CC(F)(F)C5)c5cccc(-c6nc(C7CC7)no6)c5)(CC3)CO4)cc2)CC1,,,,5.800000000000001,,,,
N#CC1(c2nnc(-c3ccc(COc4ccccc4)o3)o2)CCCC1,5.01,1.83,,,,,,
N#CC1CC2(C1)CC(C(=O)N1CCc3sccc3C1c1ccccc1)C2,5.38,1.82,,,,,,
N#CCC(=O)O,2.02,,,,,,,
N#CCCCn1cc(C(=O)N2CCN(Cc3cccs3)CC2)c2ccccc21,4.97,,,,,,,
N#CCCc1ccc(-c2cc3ccccc3n2C(=O)c2ccccc2)cc1,,,,,,6.66,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,4.61,4.3,,,,,,
N#CCc1ccc(-c2ccc(CC(=O)O)cc2)cc1C(F)(F)F,,,,,,,5.57,
N#CCc1ccc(NC(=O)NC2(c3c(F)cccc3F)CCC2)c(Cl)c1,6.255,3.23,,,,,,
N#CCc1ccc(NS(=O)(=O)c2cccc3ccncc23)cc1,4.55,2.03,,,,,,
N#Cc1c(C(F)(F)F)cc(-c2ccc(Oc3ccccc3)cc2)n(Cc2ccc(F)cc2F)c1=O,,,,,,7.7,,
N#Cc1c(C2CC2)n[nH]c1NS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,5.03,5.4,,,,,,
N#Cc1c(F)cc(N2C[C@@H]3C[C@H]2C[C@H]3OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1F,,,,7.4,,,,
N#Cc1c(N2CCOC3(CCCCCC3)C2)nc2ccccn12,4.8,1.99,,,,,,
N#Cc1c(NC(=O)c2cccc(F)c2Cl)n(CCc2ccccc2)c2nc3ccccc3nc12,5.58,,,,,,,
N#Cc1cc(-c2ccc(CC(=O)O)cc2)cc(C(F)(F)F)c1,,,,,,,5.85,
N#Cc1cc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)ccc1F,,,,6.24,,,,
N#Cc1cc(C(=O)N2CC3(CCCCC3)C2c2ccccc2)c[nH]1,5.25,3.56,,,,,,
N#Cc1cc(C(=O)N[C@H]2CC[C@H]2c2ccccc2)cnc1C(F)(F)F,5.71,,,,,,,
N#Cc1cc(C(=O)O)ccc1N1C[C@@H]2C[C@H]1C[C@H]2OCc1c(-c2c(Cl)cccc2Cl)noc1C1CC1,,,,8.6,,,,
N#Cc1cc(C(F)(F)F)cc(C23CCC(COCc4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CO3)c1,,,,5.62,,,,
N#Cc1cc(C(F)(F)F)cc(N2CCCN(C3CC3)CC2)n1,5.21,4.12,,,,,,
N#Cc1cc(CCC(=O)O)ccc1N1C[C@@H]2C[C@H]1C[C@H]2OCc1c(-c2c(Cl)cccc2Cl)noc1C1CC1,,,,7.6,,,,
N#Cc1cc(F)c(N2C[C@@H]3C[C@H]2C[C@H]3OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)c(F)c1,,,,7.0,,,,
N#Cc1cc(F)ccc1N1CCC(C(=O)NCc2ccc(F)cc2Cl)CC1,5.09,2.61,,,,,,
N#Cc1cc(N2C[C@@H]3C[C@H]2C[C@H]3OCc2c(-c3c(Cl)cccc3Cl)noc2C2(F)CC2)ccc1C(=O)O,,,,8.6,,,,
N#Cc1cc(N2C[C@@H]3C[C@H]2C[C@H]3OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)ccc1C(=O)O,,,,9.8,,,,
N#Cc1cc(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)nc2ccccc12,4.57,4.36,,,,,,
N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,,,,,6.74,,,
N#Cc1cc(S(=O)(=O)NCC(F)(F)F)ccc1N1CCC2(CCC2)C1,6.345000000000001,2.27,,,,,,
N#Cc1cc2c(nc1-c1cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c1)CCOC2,,,,6.47,,,,
N#Cc1cc2c(nc1N1CCC(O)(C(F)(F)F)C1)CCC2,4.99,2.41,,,,,,
N#Cc1cc2sccc2nc1-c1cccc(N(CC23CCC(c4nc(C5CC5)no4)(CC2)CC3)C(=O)C23CC(F)(C2)C3)c1,,,,6.86,,,,
N#Cc1ccc(-c2ccc(CC(=O)O)cc2)cc1C(F)(F)F,,,,,,,5.8,
N#Cc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)c2cccnc12,,,,6.18,,,,
N#Cc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)cc1,,,,6.07,,,,
N#Cc1ccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)nc1,,,,5.9,,,,
N#Cc1ccc(-c2nc3ccccc3n2C(C(=O)NC2CCCCC2)C2CCCCC2)cc1,,,,5.9,,,,
N#Cc1ccc(-n2nc(CCC(=O)O)cc2-c2cc(Cl)cc(Cl)c2)cc1,,,,,,,5.11,
N#Cc1ccc(/C=C/c2ccccc2N2C(=O)c3ccccc3C2=O)cc1,,,,,,4.57,,
N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1,5.28,1.8,,,,,,
N#Cc1ccc(CC(=O)Nc2cccc(N3CCCS3(=O)=O)c2)cc1,3.82,1.8,,,,,,
N#Cc1ccc(CCSc2ccc(C(=O)N3CCCC3)cn2)cc1,5.53,1.83,,,,,,
N#Cc1ccc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)s1,,,,,,4.7,,
N#Cc1ccc(CN(Cc2cccnc2)Cc2cc(F)ccc2F)s1,,,,,,5.2,,
N#Cc1ccc(CN(Cc2cccnc2)Cc2ccc(F)c(F)c2)s1,,,,,,4.8,,
N#Cc1ccc(CN(Cc2cccnc2)Cc2ccccc2F)s1,,,,,,4.5,,
N#Cc1ccc(CN2CCc3nc(N4CCc5ccccc5C4)[nH]c(=O)c3CC2)cc1,3.61,,,,,,,
N#Cc1ccc(Cl)c(C(=O)Nc2ccc(-c3ccncc3)nc2)c1,,,,,4.59,,,
N#Cc1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)nc2)c1,,,,,4.59,,,
N#Cc1ccc(Cl)c(C(=O)Nc2ccnc(-c3ccc(F)cc3)c2)c1,,,,,6.22,,,
N#Cc1ccc(Cl)c(C(=O)Nc2ccnc(-c3cccnc3)c2)c1,,,,,4.59,,,
N#Cc1ccc(Cl)c(C(=O)Nc2ccnc(N3CCOCC3)c2)c1,,,,,4.59,,,
N#Cc1ccc(N2[C@@H]3CC[C@H]2C[C@@H](OC(=O)c2c(-c4c(Cl)cccc4Cl)noc2C2CC2)C3)cc1O,,,,6.9,,,,
N#Cc1ccc(O)c(-c2ccc3c(c2)C(c2ccccc2)=NCC(=O)N3)c1,4.59,4.77,,,,,,
N#Cc1ccc(OCCN(CCOc2ccc(C#N)cc2)c2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)cc1,,,,,5.19,,,
N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,4.07,1.98,,,,,,
N#Cc1ccc(S(=O)(=O)N(CC(F)(F)F)c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,6.24,5.52,,,,
N#Cc1ccc(S(=O)(=O)N2CCCC(c3nnc4ccccn34)C2)cc1C(F)(F)F,5.04,3.4,,,,,,
N#Cc1ccc2c(c1)CC(NC(=O)c1cnc(C3CCC3)[nH]c1=O)C2,4.5,5.17,,,,,,
N#Cc1ccc2c(c1)CCC2NCc1cnccc1C(F)(F)F,4.22,2.01,,,,,,
N#Cc1ccc2c(c1)N(C(=O)C(C1CCC1)C1CCC1)CC(=O)N2,5.17,,,,,,,
N#Cc1cccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)c1,,,,6.32,,,,
N#Cc1cccc(-c2cccc(N(CC34CCC(c5nc(C6CC6)no5)(CC3)CC4)C(=O)C34CC(F)(C3)C4)c2)n1,,,,6.83,,,,
N#Cc1cccc(-n2nc(CCCO)nc2-c2ccc(Cc3ccccc3)cc2)c1,4.15,1.98,,,,,,
N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,4.84,,,,,,,
N#Cc1cccc(C(=O)O)c1,1.87,,,,,,,
N#Cc1cccc(CC(=O)NCCNc2ccc3ccccc3n2)c1,4.71,3.92,,,,,,
N#Cc1cccc(Cl)c1C(=O)c1nc(-c2ccc(C(=O)O)cc2F)c2n1CCCC2,,,,,5.11,,,
N#Cc1cccc(OCC23CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)(CC2)CC3)c1,,,,6.02,,,,
N#Cc1cccc(OCCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)c1,,,,,6.43,,,
N#Cc1ccccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,,6.52,,,,,
N#Cc1ccccc1OCc1cn(CCc2ccccc2)nn1,5.1,3.92,,,,,,
N#Cc1cccnc1N1CCC(NC(=O)C2CCC(=O)NC(=O)N2)CC1,2.94,,,,,,,
N#Cc1cccnc1Oc1ccc(-n2ncc3ccccc32)cc1,4.88,1.8,,,,,,
N#Cc1ccncc1NCc1nc2c(s1)CC(c1ccccc1)CC2,5.86,1.87,,,,,,
N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1,2.94,2.12,,,,,,
N#Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(NCc2ccc(CC(=O)O)cc2)c1,,,,,,6.82,,
N#Cc1cnc2c(F)c(F)c(F)cc2c1NCc1nnc(-c2ccncc2)[nH]1,5.42,5.64,,,,,,
N#Cc1cnc2ccc(-c3cccc(N(CC45CCC(c6nc(C7CC7)no6)(CC4)CC5)C(=O)C45CC(F)(C4)C5)c3)nn12,,,,6.41,,,,
N#Cc1cnc2ccc(OCC34CCC(OCc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)nn12,,,,6.66,,,,
N#Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,,,,,7.335,,,
N#Cc1cnn2c(-c3cccc(N(CC45CCC(c6nc(C7CC7)no6)(CC4)CC5)C(=O)C45CC(F)(C4)C5)c3)cnc2c1,,,,6.3,,,,
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,,,4.82,,,,,
N#Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,,,,,,6.9,,
N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,,,,,4.81,,,
N=C(N)NCCN1CCCCCCC1,1.89,1.94,,,,,,
N=C(N)NN=Cc1c(Cl)cccc1Cl,4.41,2.98,,,,,,
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,,,5.43,,,,,
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,,,,,,,,5.51
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCOCC1,,,,,,,,5.38
N=c1scc(-c2ccccc2)n1CC(=O)N1CCN(c2ccccc2)CC1,,,,,,,,5.8
N=c1scc(-c2ccccc2)n1CC(=O)N1CCOCC1,,,,,,,,4.61
NC(=O)C(Cc1ccc(OCCOc2ccc3c(c2)NCCC3)cc1)C(=O)O,,,,,5.54,,,
NC(=O)C(Cc1ccc(OCCOc2ccc3ccccc3c2)cc1)C(=O)O,,,,,5.52,,,
NC(=O)C(Cc1ccccc1)n1cc(-c2cccc3c2CCCC3)nn1,5.0,2.39,,,,,,
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,4.94,1.89,,,,,,
NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1,2.34,,,,,,,
NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccccc2Cl)CC1,4.63,1.89,,,,,,
NC(=O)C1(N2CCCCC2)CCNCC1,2.06,,,,,,,
NC(=O)C1(c2ccccc2)CCN(c2nnc(C(F)(F)F)s2)CC1,3.51,1.84,,,,,,
NC(=O)C1CC(C(=O)N2CCc3ccc(F)cc32)=NN1c1ccc(F)cc1,4.29,3.82,,,,,,
NC(=O)C1CCCN1c1nc2ccccn2c1C=O,2.97,,,,,,,
NC(=O)C1CCNCC1,2.09,,,,,,,
NC(=O)CC1(NC(=O)[C@H]2C[C@@H]2c2cccc(O)c2)CCCCC1,4.25,3.14,,,,,,
NC(=O)CC1(NC(=O)c2cc(Br)cc3[nH]c(=O)[nH]c23)CCOCC1,2.78,1.99,,,,,,
NC(=O)CC1CCCCN1c1nc(-c2cc(F)cc(F)c2)ns1,5.47,1.8,,,,,,
NC(=O)CC1CCCN(C(=O)NC2CCCc3sccc32)C1,4.16,2.64,,,,,,
NC(=O)CC1CN(S(=O)(=O)c2ccc(F)cc2)c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2S1,,,6.72,,,6.01,,
NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,,,,,4.73,,,
NC(=O)CCc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,4.66,5.36,,,,,,
NC(=O)CN1C[C@H](O)CC1=O,2.25,1.96,,,,,,
NC(=O)CNC(=O)c1cccc(NC(=O)c2cc3c(Br)ccc(Cl)c3[nH]2)c1,4.36,3.95,,,,,,
NC(=O)COc1cccc(C(=O)Nc2cccc3cccnc23)c1,4.26,4.24,,,,,,
NC(=O)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,,,,,4.74,,,
NC(=O)Cc1ccc(CNc2cccc(-c3c(C(=O)c4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,,,,,,7.96,,
NC(=O)Cc1cccc(OCCCN(Cc2ccc(F)c(C(F)(F)F)c2)CC(c2ccccc2)c2ccccc2)c1,,,,,,6.550000000000001,,
NC(=O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2)CC(c2ccccc2)c2ccccc2)c1,,,,,,6.630000000000001,,
NC(=O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,,,,,,6.859999999999999,,
NC(=O)NO,1.79,1.86,,,,,,
NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2c(F)cc(Cl)cc21,,,5.33,,,,,
NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2c(F)cc(F)cc21,,,5.02,,,,,
NC(=O)[C@@H](c1ccccc1)N(C(=O)c1cccnc1)[C@@H]1CCc2c(F)cc(F)cc21,,,4.33,,,,,
NC(=O)[C@@H]1CC[C@H](NC(=O)N2CC(c3ccccc3)C3(CCC3)C2)C1,4.86,3.62,,,,,,
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2ccc(Cl)cc2n1,4.49,4.41,,,,,,
NC(=O)[C@H]1CC[C@@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,3.33,3.88,,,,,,
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(C(N3CCOCC3)C(F)(F)F)cc2n1,,,5.31,,,,,
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)cc2n1,,,6.05,,,,,
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCNC(C(F)(F)F)C3)cc2n1,,,5.15,,,,,
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCOC(C(F)(F)F)C3)cc2n1,,,4.78,,,,,
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCOC3=O)cc2n1,,,5.01,,,,,
NC(=O)c1cc(-c2noc(C34CCC(/C=C/c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CC4)n2)cc(C(F)(F)F)c1,,,,6.82,,,,
NC(=O)c1cc(C(=O)Nc2nc(-c3ccc4c(c3)OCO4)cs2)nn1-c1ccccc1,1.74,2.2,,,,,,
NC(=O)c1cc(C(F)(F)F)cc(C23CCC(COCc4c(-c5c(Cl)cncc5Cl)noc4C4CC4)(CC2)CO3)c1,,,,5.85,,,,
NC(=O)c1cc(F)c2nc(C(O)C34CCC(OCc5c(-c6c(Cl)cccc6Cl)noc5C5CC5)(CC3)CC4)sc2c1,,,,7.3,,,,
NC(=O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OC(=O)c3c(-c5c(Cl)cccc5Cl)noc3C3CC3)C4)sc2c1,,,,6.9,,,,
NC(=O)c1cc(N2CCCC2c2ccc(Cl)cc2)ncn1,4.83,3.94,,,,,,
NC(=O)c1cc(N2CCOCC2)c2ccc(CN3C(=O)CCC3=O)cc2n1,,,5.55,,,,,
NC(=O)c1cc(NC(=O)c2c[nH]nc2-c2ccc(Cl)cc2)ccc1Cl,4.12,4.12,,,,,,
NC(=O)c1cc(NC(=O)c2csc(C3CCCCC3)c2)c[nH]1,4.5,4.11,,,,,,
NC(=O)c1cc(NC(=O)c2sccc2S(=O)(=O)N2CCCC2)ccc1F,5.06,3.16,,,,,,
NC(=O)c1ccc(C(=O)N(CC(F)(F)F)C2CCCC2)s1,4.84,4.14,,,,,,
NC(=O)c1ccc(C(=O)N2CC(c3ccccc3)C3CCCC32)s1,4.97,5.18,,,,,,
NC(=O)c1ccc(C(=O)N2CC3(CCCC3)c3cccc(Cl)c32)s1,5.89,3.17,,,,,,
NC(=O)c1ccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c(C(F)(F)F)c1,,,5.72,,,,,
NC(=O)c1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)c2ccc(Cl)cc2)cc1,,,,5.234999999999999,,,,
NC(=O)c1ccc(OCC(=O)N2CCCC2Cc2ccccc2)cc1,4.36,4.15,,,,,,
NC(=O)c1ccc(S(=O)(=O)N[C@H]2C[C@H](c3ccccc3F)C2)cc1,5.05,2.86,,,,,,
NC(=O)c1cccc(NC(=O)NCC2C3CC4CC(C3)CC2C4)c1,4.94,,,,,,,
NC(=O)c1cccc(OCC23CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)(CC2)CC3)n1,,,,6.51,,,,
NC(=O)c1ccccc1NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1,5.05,5.46,,,,,,
NC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccc3nc(C(F)(F)F)cn3c2)cc1,1.84,,,,,,,
NC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,,,,,7.1,,,
NC(=O)c1n[nH]c2ccc(NC(=O)c3nccc4ccccc34)cc12,3.89,5.04,,,,,,
NC(=O)c1noc(C23CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)(CC2)CC3)n1,,,,6.28,,,,
NC(=O)c1noc(CNC(=O)c2ccc(Oc3ccccc3)o2)n1,3.04,,,,,,,
NC(=O)c1oc2ccccc2c1NC(=O)CCC=Cc1ccccc1,4.35,4.98,,,,,,
NC(Cc1cc(O)c(O)cc1O)C(=O)O,,,,5.1,,,,
NC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,,6.56,,,,,
NC1CCCC1,1.93,,,,,,,
NC1CCCCC1,2.05,,,,,,,
NC1CCCCCC1,2.69,,,,,,,
NC1CCN(Cc2ccccc2)CC1,1.98,,,,,,,
NCC1CCCO1,1.92,,,,,,,
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,2.44,2.98,,,,,,
NCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,,,,,,,4.79,
NCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,,,,,,,4.91,
NCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,,,,,,,4.95,
NCCCN1CCOCC1,2.4,,,,,,,
NCCCNCCSP(=O)(O)O,2.97,2.45,,,,,,
NCCCc1ccccc1,2.2,,,,,,,
NCCCn1c2c(c3ccc(N)cc3c1=O)C(=O)c1ccccc1-2,,,,,,,5.415,
NCCCn1c2c(c3ccc(N)cc3c1=O)Cc1ccccc1-2,,,,,,,5.0,
NCCCn1c2c(c3ccc(NCC(=O)O)cc3c1=O)C(=O)c1ccccc1-2,,,,,,,5.08,
NCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,,,,,,,5.06,
